booth_seq,booth_name,booth_number,booth_type,booth_url,booth_id,game_index_in_booth,game_title,game_description,game_price,game_player,game_play_time,game_target_age,game_tags,game_publisher,game_url,game_source_section
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,6,[Witch's Legacy ～魔女の遺産～],ダンジョン探索×対戦ボードゲーム,"¥4,000",2-4,30-120,10歳〜,"対戦, ファンタジー",NAKED QUALIA,https://gamemarket.jp/game/181950,新着ゲーム
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,7,[魔剣姫学園物語R2],《ダイス》運命 × 知略《カード》,"¥2,000",2,15-30,12歳〜,"対戦, ファンタジー",NAKED QUALIA,https://gamemarket.jp/game/181949,ゲーム一覧
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,8,[いたずらエモリアル],カード麻雀 × 恋愛シミュレーション,"¥4,000",3-4,60-120,12歳〜,"対戦, 恋愛",NAKED QUALIA,https://gamemarket.jp/game/180591,ゲーム一覧
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,9,[魔剣姫学園物語],チンチロリン × ジャンケン,"¥2,000",2,15-30,12歳〜,"対戦, ファンタジー",NAKED QUALIA,https://gamemarket.jp/game/180317,ゲーム一覧
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,10,[Necromancer’s Night],盤上遊戯 × 美少女カードゲーム,"¥6,000",2,90-120,12歳〜,"対戦, ファンタジー",NAKED QUALIA,https://gamemarket.jp/game/180045,ゲーム一覧
328,Bench Work Tatenui,両日 - E039,一般両日,https://gamemarket.jp/booth/6638,6638,1,[Yurumee <初版改訂>],想定外に、キミは耐えられるか！,"¥5,500",2,15-45,10歳〜,"対戦, その他",Bench Work Tatenui,https://gamemarket.jp/game/187473,新着ゲーム
329,おもちゃ箱＠療育ゲーム制作部,両日 - E040,一般両日,https://gamemarket.jp/booth/4701,4701,1,[PON！],「チヨコレイト」「パイナツプル」と言いながら階段で遊んだ、あのじゃんけんゲームをボードゲームにしました！,"¥2,000",2-4,3-10,0歳〜,"対戦, その他",おもちゃ箱＠療育ゲーム制作部,https://gamemarket.jp/game/186630,新着ゲーム
329,おもちゃ箱＠療育ゲーム制作部,両日 - E040,一般両日,https://gamemarket.jp/booth/4701,4701,2,[なりきり研究会],「背中をかきながらラーメンを食べるゴリラ」？！,¥500,2-10,15-30,0歳〜,"協力, その他",おもちゃ箱＠療育ゲーム制作部,https://gamemarket.jp/game/182996,新着ゲーム
329,おもちゃ箱＠療育ゲーム制作部,両日 - E040,一般両日,https://gamemarket.jp/booth/4701,4701,3,[猫の手を借りろ],ピンチはチャンス！助け合いが決め手の対戦カードゲーム！,"¥1,500",3-5,5-15,0歳〜,"対戦, その他",おもちゃ箱＠療育ゲーム制作部,https://gamemarket.jp/game/180938,新着ゲーム
330,プレーンケーキ,両日 - E041,一般両日,https://gamemarket.jp/booth/4017,4017,1,[ 忙しい人のための次世代型カードゲーム DUEL16(デュエルシックスティーン)],16種のカード、10枚のデッキ、無限の可能性,¥500,2,5-,12歳〜,対戦,プレーンケーキ,https://gamemarket.jp/game/185599,新着ゲーム
330,プレーンケーキ,両日 - E041,一般両日,https://gamemarket.jp/booth/4017,4017,2,[ジュエル×デュエル],,"¥1,500",2,5-10,10歳〜,対戦,プレーンケーキ,https://gamemarket.jp/game/184819,新着ゲーム
332,しばくり,両日 - E043,一般両日,https://gamemarket.jp/booth/1097,1097,1,[附子（ぶす）],狂言「附子」をゲーム化した「新・坊主めくり」！,"¥4,500",2-4,30-50,10歳〜,"対戦, その他",しばくり,https://gamemarket.jp/game/188933,新着ゲーム
332,しばくり,両日 - E043,一般両日,https://gamemarket.jp/booth/1097,1097,2,[それでも勇者は行く 第２版],,"¥2,000",3-6,20-,10歳〜,"対戦, ファンタジー",しばくり,https://gamemarket.jp/game/178737,新着ゲーム
332,しばくり,両日 - E043,一般両日,https://gamemarket.jp/booth/1097,1097,3,[それでも勇者は行く],,"¥1,500",3-6,20-,10歳〜,,しばくり,https://gamemarket.jp/game/3361,新着ゲーム
332,しばくり,両日 - E043,一般両日,https://gamemarket.jp/booth/1097,1097,4,[サッカー戦術をボードゲームで表現できるか？],,"¥4,000",-,60-,12歳〜,"対戦, その他",しばくり,https://gamemarket.jp/game/3353,新着ゲーム
332,しばくり,両日 - E043,一般両日,https://gamemarket.jp/booth/1097,1097,5,[草原と羊と風と],,"¥2,500",2-6,20-40,12歳〜,,しばくり,https://gamemarket.jp/game/3348,新着ゲーム
333,ポンウェイゲームス,両日 - E044,一般両日,https://gamemarket.jp/booth/6805,6805,1,[焼肉強食],焼くか、奪うか、食われるか。全員同時に指さす、焼肉争奪バッティングゲーム！,"¥2,500",3-6,20-30,10歳〜,"対戦, 現代",ポンウェイゲームス,https://gamemarket.jp/game/188905,新着ゲーム
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,1,[BENGARA（べんがら）],赤の町に豪商二人、時に助け、時に出し抜け,"¥3,000",2,60-60,12歳〜,"対戦, 現代",すてきな山,https://gamemarket.jp/game/186665,新着ゲーム
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,2,[ボドゲの制作者たち],ボドゲ制作者となって、ボドゲの制作、広報、販売を行うカードゲーム。目指せ完売！,"¥3,000",2-4,30-60,12歳〜,"対戦, 現代",すてきな山,https://gamemarket.jp/game/185214,新着ゲーム
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,3,[TAKATORA 天下威容（モック試遊版）],江戸時代初期を舞台にした城造りシュミレーション,¥0,1-4,60-120,12歳〜,"対戦, 中世",すてきな山ぷあぷあイデオロギー,https://gamemarket.jp/game/183471,新着ゲーム
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,4,[紡げ！ジュブナイル],青春とは人生の或る期間を言うのではなく 心のもち方を言う。 ～サミュエル・ウルマン[青春]～,"¥1,000",1-4,10-20,12歳〜,"協力, 現代",すてきな山,https://gamemarket.jp/game/181519,新着ゲーム
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,5,[Banquet des roses（ローズ・バンケット）],新たなバラ達と共に、バラの饗宴が始まる－ バラ園経営ワーカープレイスメント拡張キット,"¥2,500",1-4,40-120,12歳〜,"対戦, 自然",すてきな山,https://gamemarket.jp/game/180754,新着ゲーム
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,6,[ROSE D’AMOUR（ローズ・ダムール）],バラ園経営シミュレーション／本格派ワーカープレイスメント,"¥6,000",1-4,40-120,12歳〜,"対戦, 自然",すてきな山,https://gamemarket.jp/game/179953,新着ゲーム
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,7,[ウチューカイギの拡張～オウとの邂逅～],宇宙外交カードゲーム（トリックテイキング）への追加拡張,¥500,2-5,25-40,8歳〜,"対戦, 宇宙",すてきな山,https://gamemarket.jp/game/179284,ゲーム一覧
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,8,[ボブジテン大戦],ボブジテンを使用した戦略対戦ゲーム（※遊ぶ為には、ボブジテンが必要です）,¥500,2,20-30,8歳〜,"対戦, その他",すてきな山,https://gamemarket.jp/game/178622,ゲーム一覧
334,すてきな山,両日 - E045,一般両日,https://gamemarket.jp/booth/4174,4174,9,[ウチューカイギ],宇宙外交モチーフトリックテイキング,"¥2,000",2-5,20-30,8歳〜,"対戦, 宇宙",すてきな山,https://gamemarket.jp/game/178620,ゲーム一覧
335,Oworks,両日 - E046,一般両日,https://gamemarket.jp/booth/6611,6611,1,[AMITA（アミータ）],8つの駒で無限大の戦略。『不完全情報』アブストラクト。,"¥3,500",2,15-30,10歳〜,"対戦, その他",Oworks（オーワークス）,https://gamemarket.jp/game/187791,新着ゲーム
336,もののげーむず,両日 - E047,一般両日,https://gamemarket.jp/booth/6424,6424,1,[デジナンバー],数字を作って進む！？新感覚パズルゲーム,"¥3,500",2-4,20-35,10歳〜,"対戦, その他",monono games,https://gamemarket.jp/game/188643,新着ゲーム
337,ルナヴィス,両日 - E048,一般両日,https://gamemarket.jp/booth/2671,2671,1,[刑法ポーカー２],相手を無罪に、相手と共犯に,"¥2,000",2-5,5-,14歳〜,"対戦, 現代",ルナヴィス,https://gamemarket.jp/game/187162,新着ゲーム
337,ルナヴィス,両日 - E048,一般両日,https://gamemarket.jp/booth/2671,2671,2,[瞬間認否],パーティ、飲み会、合コンで大活躍の瞬間アイスブレイクゲーム！,"¥2,000",2-5,30-60,10歳〜,"対戦, その他",つきのふね,https://gamemarket.jp/game/184660,新着ゲーム
337,ルナヴィス,両日 - E048,一般両日,https://gamemarket.jp/booth/2671,2671,3,[ぽるたぁガイド],正体隠匿×幽霊屋敷の迷路脱出ゲーム！,"¥3,000",4-7,15-60,8歳〜,"対戦, ファンタジー",つきのふね,https://gamemarket.jp/game/180670,新着ゲーム
337,ルナヴィス,両日 - E048,一般両日,https://gamemarket.jp/booth/2671,2671,4,[贋作オークション],心理戦とトークバトルが熱い競売ゲーム！,"¥2,500",4-6,40-60,12歳〜,"対戦, 現代",つきのふね,https://gamemarket.jp/game/178615,新着ゲーム
337,ルナヴィス,両日 - E048,一般両日,https://gamemarket.jp/booth/2671,2671,5,[刑法ポーカー],,"¥2,000",2-5,1-,14歳〜,,つきのふね,https://gamemarket.jp/game/172258,新着ゲーム
337,ルナヴィス,両日 - E048,一般両日,https://gamemarket.jp/booth/2671,2671,6,[レコードマイスター],,"¥3,500",3-8,20-40,6歳〜,,つきのふね,https://gamemarket.jp/game/169782,新着ゲーム
337,ルナヴィス,両日 - E048,一般両日,https://gamemarket.jp/booth/2671,2671,7,[KILL BOSS the GAME],,"¥3,000",2-5,20-40,13歳〜,,つきのふね,https://gamemarket.jp/game/150561,ゲーム一覧
337,ルナヴィス,両日 - E048,一般両日,https://gamemarket.jp/booth/2671,2671,8,[社畜TRPGキルボス],,"¥1,000",2-5,45-90,15歳〜,,つきのふね,https://gamemarket.jp/game/98375,ゲーム一覧
339,米光ゲーム制作ゼミ,両日 - E050,一般両日,https://gamemarket.jp/booth/6806,6806,1,[パレオコレクト Paleo Collect],,"¥3,000",2-4,15-30,8歳〜,"対戦, 自然",米光ゲーム制作ゼミ,https://gamemarket.jp/game/189138,新着ゲーム
340,アナログコレクション,両日 - E051,一般両日,https://gamemarket.jp/booth/5027,5027,1,[ラクガキカルタ],描いてつくる、世界にひとつのカルタ。,¥0,3-6,10-20,8歳〜,"対戦, その他",アナログコレクション,https://gamemarket.jp/game/188879,新着ゲーム
340,アナログコレクション,両日 - E051,一般両日,https://gamemarket.jp/booth/5027,5027,2,[ナニゴエ],,"¥2,000",2-6,10-15,7歳〜,"協力, 自然",アナログコレクション,https://gamemarket.jp/game/188311,新着ゲーム
340,アナログコレクション,両日 - E051,一般両日,https://gamemarket.jp/booth/5027,5027,3,[おやつは300円まで],30秒以内にお菓子をゲットして300円ぴったりを目指そう！,"¥3,000",2-5,1-10,8歳〜,"対戦, 現代",アナログコレクション,https://gamemarket.jp/game/187021,新着ゲーム
340,アナログコレクション,両日 - E051,一般両日,https://gamemarket.jp/booth/5027,5027,4,[ケンパ！],ケンパの達人は誰だ！？ タイル配置Xオセロのセットコレクション,"¥3,000",2-4,15-,8歳〜,"対戦, その他",アナログコレクション,https://gamemarket.jp/game/185518,新着ゲーム
340,アナログコレクション,両日 - E051,一般両日,https://gamemarket.jp/booth/5027,5027,5,[ニドネル ],オカンを避けて、二度寝しまくろう！ 追加カード登場！ 2024/4/30更新,"¥2,500",3-6,5-15,10歳〜,,アナログコレクション,https://gamemarket.jp/game/181707,新着ゲーム
341,Lynx Lake Games,両日 - E052,一般両日,https://gamemarket.jp/booth/6621,6621,1,[Formosa Formosa],,"¥4,500",2-6,40-60,14歳〜,,Lynx Lake Games,https://gamemarket.jp/game/187977,新着ゲーム
342,Axia Creations,両日 - F001,一般両日,https://gamemarket.jp/booth/5602,5602,1,[BET ON!],行くべきか 引くべきか はったり・ブラフ・交渉、何でもありの競りゲーム！最後に笑うのは誰だ！？,"¥3,900",4-6,30-60,8歳〜,"対戦, アニメ",Axia Creations,https://gamemarket.jp/game/183651,新着ゲーム
343,高橋書店,両日 - F002,一般両日,https://gamemarket.jp/booth/6807,6807,1,[あれってなんだ？！],本当に神経がすり減る神経衰弱！！,"¥2,000",3-5,10-20,6歳〜,"対戦, テーマ無し",高橋書店,https://gamemarket.jp/game/189085,新着ゲーム
343,高橋書店,両日 - F002,一般両日,https://gamemarket.jp/booth/6807,6807,2,[ど平民],勝ちたけりゃ、ルールを変えろ！！,"¥2,000",2-5,10-20,12歳〜,"対戦, テーマ無し",高橋書店,https://gamemarket.jp/game/189084,新着ゲーム
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,1,[RAPID DUNGEON],ハイスピード アクション＆お宝集め！様々なダンジョンを冒険しよう！,"¥3,500",3-6,15-30,8歳〜,"対戦, ファンタジー",GOTTA2,https://gamemarket.jp/game/183536,新着ゲーム
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,2,[STRIVE in the SQUARES ストライブ・イン・ザ・スクエアズ],相手の一手を読み切って思考のバトルに勝利せよ！,"¥3,500",2,10-20,12歳〜,"対戦, 中世",GOTTA2（ゴッタニ／GOTTANI）,https://gamemarket.jp/game/180812,新着ゲーム
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,3,[Limitation リミテーション],自社のクルーを宇宙船に送りこみ惑星開拓へ送り出そう!たまに宇宙人が乗ってくる！？ 心理戦とエリアマジョリティが楽しめる,"¥2,500",2-4,15-30,8歳〜,,GOTTA2（ゴッタニ／GOTTANI）,https://gamemarket.jp/game/180096,新着ゲーム
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,4,[DINO DERBY(ダイノダービー) きょうりゅうレース],恐竜たちの大レース開幕！一筋縄ではいかない「すごろく×順位当て」！安住の地に先に辿り着くのはどの恐竜？,"¥2,500",2-4,10-10,6歳〜,"対戦, 自然",GOTTA2（ゴッタニ／GOTTANI）,https://gamemarket.jp/game/180095,新着ゲーム
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,5,[Post Guild -ポストギルド-],サイコロ×スキルで郵便配達合戦！,"¥3,000",2-4,20-30,8歳〜,"対戦, ファンタジー",GOTTA2（ゴッタニ／GOTTANI）,https://gamemarket.jp/game/179299,新着ゲーム
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,6,[寿しロワイヤル],読みと素早さが勝敗を分ける、板前アクションゲーム！,"¥1,500",3-4,10-10,6歳〜,"対戦, 現代",GOTTA2（ゴッタニ／GOTTANI）,https://gamemarket.jp/game/178935,新着ゲーム
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,7,[シティコネクト],シンプルで奥深い拡大再生産とセットコレクション,"¥3,000",1-4,30-45,10歳〜,"対戦, 現代",GOTTA2（ゴッタニ／GOTTANI）,https://gamemarket.jp/game/178652,ゲーム一覧
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,8,[かぐや姫はカンヨークを覚えたい],コミュニケーション+協力ゲーム！,"¥2,000",2-6,10-10,10歳〜,"協力, 神話",GOTTA2（ゴッタニ／GOTTANI）,https://gamemarket.jp/game/178650,ゲーム一覧
345,GOTTA2,両日 - F004,一般両日,https://gamemarket.jp/booth/1293,1293,9,[ヘンゼルとグレーテル お菓子な森の道標],森をさまようヘンゼルとグレーテルをみんなで導きましょう！,"¥3,500",2-5,30-30,8歳〜,"対戦, ファンタジー",GOTTA2（ゴッタニ／GOTTANI）,https://gamemarket.jp/game/178232,ゲーム一覧
